"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"222","Cologne","Nicosia",3495595,3495.595,2172.162733,136742,2279.03333333333,37.9838888888889,"Cyprus","Germany"
"223","Cologne","Nitra",1069902,1069.902,664.8371028,36045,600.75,10.0125,"Slovakia","Germany"
"224","Cologne","Odense",724874,724.874,450.4367036,25880,431.333333333333,7.18888888888889,"Denmark","Germany"
"225","Cologne","Olomouc",969687,969.687,602.5635018,32353,539.216666666667,8.98694444444445,"Czech Republic","Germany"
"226","Cologne","Osijek",1358757,1358.757,844.3315998,45709,761.816666666667,12.6969444444444,"Croatia","Germany"
"227","Cologne","Oslo",1228891,1228.891,763.6328674,50282,838.033333333333,13.9672222222222,"Norway","Germany"
"228","Cologne","Ostrava",1052349,1052.349,653.9296686,34414,573.566666666667,9.55944444444444,"Czech Republic","Germany"
"229","Cologne","Palermo",2295312,2295.312,1426.3068768,82570,1376.16666666667,22.9361111111111,"Italy","Germany"
"230","Cologne","Panevezys",1606315,1606.315,998.164141,58028,967.133333333333,16.1188888888889,"Lithuania","Germany"
"231","Cologne","Paris",491671,491.671,305.5243594,17803,296.716666666667,4.94527777777778,"France","Germany"
"232","Cologne","Parnu",1944561,1944.561,1208.3502054,72461,1207.68333333333,20.1280555555556,"Estonia","Germany"
"233","Cologne","Patrai",2586132,2586.132,1607.0224248,91617,1526.95,25.4491666666667,"Greece","Germany"
"234","Cologne","Pecs",1217089,1217.089,756.2991046,43717,728.616666666667,12.1436111111111,"Hungary","Germany"
"235","Cologne","Piraieus",2624931,2624.931,1631.1321234,90249,1504.15,25.0691666666667,"Greece","Germany"
"236","Cologne","Plovdiv",2061394,2061.394,1280.9502316,71558,1192.63333333333,19.8772222222222,"Bulgaria","Germany"
"237","Cologne","Plzen",598067,598.067,371.6388338,20366,339.433333333333,5.65722222222222,"Czech Republic","Germany"
"238","Cologne","Porto",2066516,2066.516,1284.1330424,67611,1126.85,18.7808333333333,"Portugal","Germany"
"239","Cologne","Poznan",810866,810.866,503.8721324,26962,449.366666666667,7.48944444444444,"Poland","Germany"
"240","Cologne","Prague",697510,697.51,433.432714,23878,397.966666666667,6.63277777777778,"Czech Republic","Germany"
"241","Cologne","Presov",1297266,1297.266,806.1210924,45410,756.833333333333,12.6138888888889,"Slovakia","Germany"
"242","Cologne","Qormi",2419728,2419.728,1503.6189792,96357,1605.95,26.7658333333333,"Malta","Germany"
"243","Cologne","Rabat",2699563,2699.563,1677.5084482,95543,1592.38333333333,26.5397222222222,"Malta","Germany"
"244","Cologne","Riga",1764828,1764.828,1096.6641192,65368,1089.46666666667,18.1577777777778,"Latvia","Germany"
"245","Cologne","Rijeka",1093805,1093.805,679.690427,39392,656.533333333333,10.9422222222222,"Croatia","Germany"
"246","Cologne","Rome",1397697,1397.697,868.5289158,48709,811.816666666667,13.5302777777778,"Italy","Germany"
"247","Cologne","Rotterdam",255394,255.394,158.7018316,9850,164.166666666667,2.73611111111111,"Netherlands","Germany"
"248","Cologne","Ruse",2027164,2027.164,1259.6797096,74725,1245.41666666667,20.7569444444444,"Bulgaria","Germany"
"249","Cologne","Salzburg",722190,722.19,448.768866,24781,413.016666666667,6.88361111111111,"Austria","Germany"
