"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"180","Bratislava","Kranj",477126,477.126,296.4860964,16242,270.7,4.51166666666667,"Slovenia","Slovakia"
"181","Bratislava","Leeds",1863463,1863.463,1157.9559082,65210,1086.83333333333,18.1138888888889,"UK","Slovakia"
"182","Bratislava","Liepaja",1352032,1352.032,840.1526848,52109,868.483333333333,14.4747222222222,"Latvia","Slovakia"
"183","Bratislava","Lisbon",2991770,2991.77,1859.085878,98388,1639.8,27.33,"Portugal","Slovakia"
"184","Bratislava","Liverpool",1925208,1925.208,1196.3242512,67173,1119.55,18.6591666666667,"UK","Slovakia"
"185","Bratislava","Ljubljana",449722,449.722,279.4572508,15379,256.316666666667,4.27194444444444,"Slovenia","Slovakia"
"186","Bratislava","Lodz",583267,583.267,362.4421138,20386,339.766666666667,5.66277777777778,"Poland","Slovakia"
"187","Bratislava","London",1562371,1562.371,970.8573394,55521,925.35,15.4225,"UK","Slovakia"
"188","Bratislava","Luxemburg",1044490,1044.49,649.046086,35428,590.466666666667,9.84111111111111,"Luxembourg","Slovakia"
"189","Bratislava","Lyon",1248775,1248.775,775.988785,43564,726.066666666667,12.1011111111111,"France","Slovakia"
"190","Bratislava","Madrid",2494875,2494.875,1550.315325,82826,1380.43333333333,23.0072222222222,"Spain","Slovakia"
"191","Bratislava","Malmo",1166938,1166.938,725.1352732,46679,777.983333333333,12.9663888888889,"Sweden","Slovakia"
"192","Bratislava","Maribor",322752,322.752,200.5580928,10986,183.1,3.05166666666667,"Slovenia","Slovakia"
"193","Bratislava","Marseille",1439119,1439.119,894.2685466,48733,812.216666666667,13.5369444444444,"France","Slovakia"
"194","Bratislava","Milan",940468,940.468,584.4068152,31833,530.55,8.8425,"Italy","Slovakia"
"195","Bratislava","Miskolc",408002,408.002,253.5324428,13660,227.666666666667,3.79444444444444,"Hungary","Slovakia"
"196","Bratislava","Mosta",2216218,2216.218,1377.1578652,88425,1473.75,24.5625,"Malta","Slovakia"
"197","Bratislava","Munich",519530,519.53,322.835942,17581,293.016666666667,4.88361111111111,"Germany","Slovakia"
